gene	DMSO1_6	DMSO1_6	DMSO1_6	DMSO1_6	DMSO1_6	DMSO1_6
ENSRNOG00000011234	0	0	2.60306	0	0	2.59172
ENSRNOG00000011237	1969	1791	2077	1960	1542	1768
ENSRNOG00000011238	802	862	595	710	641	675
ENSRNOG00000011239	0	0	0	0	0	0
ENSRNOG00000011241	223.9997	252.9997	339	292	291	295
ENSRNOG00000011243	0	0	0	0	0	0
ENSRNOG00000011245	770	810	837	738	724	698
ENSRNOG00000011250	1	0	0	0	0	0
ENSRNOG00000011251	0	0	0	0	1	0
ENSRNOG00000011253	3	7	6	15	5	11
ENSRNOG00000011254	414	378	371	419	363	370
ENSRNOG00000011258	94	83.99995	72.99999	93.00004	78	88
ENSRNOG00000011260	128	165	240	140	171	121
ENSRNOG00000011261	422	510	547	416	398	419
ENSRNOG00000011262	395	265	408	579	560	235
ENSRNOG00000011263	99	121	134	90	103	127
ENSRNOG00000011268	25.2296	13.74371	21.1203	23.3532	22.3065	19.16222
ENSRNOG00000011269	0	0	0	0	0	0
ENSRNOG00000011271	816	686.0003	520.9998	665.0003	662.0003	794.0004
ENSRNOG00000011276	683.0001	749.9998	717	803.9995	674.9997	673.9996
ENSRNOG00000011277	2	0	0	1	0	0
ENSRNOG00000011278	651	708	714	719	635	635
ENSRNOG00000011279	274	261	271	354	248	256
ENSRNOG00000011280	158.323	189.602	209.049	181.627	188.437	168.71
ENSRNOG00000011282	8025	7785	7932	8069	8071	7534
ENSRNOG00000011283	158	166	149.99956	160	123.00012	159
ENSRNOG00000011284	44	67	51	58	68	76
ENSRNOG00000011285	5.06043	5.0326	7.1125	2.01356	7.16653	3.05641
ENSRNOG00000011287	1122.87	1112.89	1186.89	1215.88	1075.72	1079.75
ENSRNOG00000011290	243	277	244	296	291	233
ENSRNOG00000011292	37088.5	30385.5	42245.9	44395.9	42676.1	27261.5
ENSRNOG00000011293	662	662	653	667	643	632
ENSRNOG00000011294	1255	1196	1163	1220	976	1155
ENSRNOG00000011295	2010	1982	2260	2463	2136	1977
ENSRNOG00000011296	463.0001	439.9998	379.9995	436.0003	357.0001	344.9997
ENSRNOG00000011300	98	73	56	74.00006	62	83.00006
ENSRNOG00000011302	2005	2082	2040	2065	1945	1883
ENSRNOG00000011304	11.2986	7.38709	10.88	7.29488	8.9563	6.81042
ENSRNOG00000011305	3	4	9	4	6	8
ENSRNOG00000011306	4.04748	6.03321	4.06179	5.06115	5.04793	5.04884
ENSRNOG00000011307	10231.681	10205.407	5353.553	7350.513	7555.77	11575.274
ENSRNOG00000011308	893	791	830	813	671	717
ENSRNOG00000011310	59	54	34	46.00005	53.00004	51
ENSRNOG00000011311	1186	1122	1222.999	1263	1151	1186.999
ENSRNOG00000011313	42	35	38	39	47	37
ENSRNOG00000011315	1850.99607	1729.00479	1753.99825	1826.00119	1775.99714	1604.9993
ENSRNOG00000011316	66	49	44	50	37	39
ENSRNOG00000011317	1626.999	1636.9978	1661.0026149	1550.00053	1469.9969	1525.0049
ENSRNOG00000011320	1	0	1	0	0	2
ENSRNOG00000011321	262.842	246.779	246.873	194.896	270.047	218.941
ENSRNOG00000011323	79	97	168	153	94	57
ENSRNOG00000011329	24686.97	28661.62	27362.96	37908.34	28900.63	24769.35
ENSRNOG00000011330	0	0	0	0	1	0
ENSRNOG00000011332	452.674	303.568	334.47	362.049	251.624	386.164
ENSRNOG00000011334	12.78307	8.91007	3	8.282884	10.5013	3.57908
ENSRNOG00000011335	3	0	2	0	4	0
ENSRNOG00000011338	494	395	473	532	424	435
ENSRNOG00000011339	2222	2156	1814	2104	1704	1984
ENSRNOG00000011340	2063.14	1975.32	1694.94	2201.49	1840.33	2039.19
ENSRNOG00000011341	478	465	360	377	348	475
ENSRNOG00000011342	0	2	1	5	3	2
ENSRNOG00000011346	2255	2282	2257	2118	2172	2306
ENSRNOG00000011348	590.0001	504.99963	739	624	581	452
ENSRNOG00000011351	118	115	176.0001	174.0002	114	105
ENSRNOG00000011352	5027	4740	5173	5008	5715	3864
ENSRNOG00000011353	0	0	0	0	0	0
ENSRNOG00000011357	27	22	37	24	30	30
ENSRNOG00000011358	5056	4445	4432	4819	4658	4304
ENSRNOG00000011360	3	2	2	3	4	5
ENSRNOG00000011361	682	737	946	984	848	632
ENSRNOG00000011363	572	505	451	585	482	511
ENSRNOG00000011366	862	785	872	939	880	723
ENSRNOG00000011367	23	24	22	22	28	18
ENSRNOG00000011369	0	0	0	0	0	0
ENSRNOG00000011373	491	409	446	538	465	434
ENSRNOG00000011374	2	0	0	2	0	0
ENSRNOG00000011375	1568	1271	1582	1674	1640	1186
ENSRNOG00000011376	60	63.0811	104.1038	91.0957	72	66
ENSRNOG00000011377	277	263	223	251	215	278
ENSRNOG00000011379	645	703	738	689	709	592
ENSRNOG00000011381	18	14	9	17	12	15
ENSRNOG00000011382	1296	1236	1407	1217	1168	1162
ENSRNOG00000011383	2363	2707	2920	2865	2714	2483
ENSRNOG00000011384	1379	1531	1373	1530	1299	1397
ENSRNOG00000011387	994	692	835	1135	866	717
ENSRNOG00000011391	731	674	690	736	652	743
ENSRNOG00000011394	432	378	419	472	372	313
ENSRNOG00000011397	0	0	0	0	0	0
ENSRNOG00000011398	450.000000145476	512	299.9996	524.9997	415.0009	428.9996
ENSRNOG00000011399	0	0	0	0	0	0
ENSRNOG00000011400	0	0	0	0	0	0
ENSRNOG00000011401	20	12	9	17	9	18
ENSRNOG00000011402	377.142	313.699	352.398	355.775	334.621	356.752
ENSRNOG00000011404	752.297	762.363	823.598	956.079	847.52	644.176
ENSRNOG00000011406	4	0	0	3	4	7
ENSRNOG00000011407	565	438	464	608	553	407
ENSRNOG00000011411	123	102	93	79	102	98
ENSRNOG00000011413	2379.0036	2661.0038	2972.997	2672.9987	2734.002	2352.9992
ENSRNOG00000011414	6250	6679	5797	6772	6431	6119
ENSRNOG00000011416	90	80	92	98	53	66
ENSRNOG00000011417	210.261	214.218	239.134	253.002	166.895	250.967
ENSRNOG00000011419	1468	1362.92	1766.9	1577.9	1339	1301
ENSRNOG00000011420	17.99999	18.00004	38	20.00001	19.99999	13
ENSRNOG00000011421	1204	1063.9967	1050	1256	1219	986.00028782
ENSRNOG00000011422	583.595	507.173	597.649	587.609	522.823	461.2
ENSRNOG00000011423	0	0	0	0	0	1
ENSRNOG00000011424	18	13	16	8	8	8
ENSRNOG00000011425	3898.826	3042.325	2992.598	3682.305	3270.87	3192.68
ENSRNOG00000011427	299	216	93	178	192	207
ENSRNOG00000011429	0	0	0	3	0	0
ENSRNOG00000011431	935	865	779	849	749	835
ENSRNOG00000011435	382.89	377.844	447.949	374.828	394.856	298.922
ENSRNOG00000011438	0	0	1	0	0	0
ENSRNOG00000011439	790	717	927	783	699	735
ENSRNOG00000011440	128.99995	172.99962	191.9995	119.99966	135.00009	165.00025
ENSRNOG00000011441	648.9996	602	678	890	547	615
ENSRNOG00000011445	251	292	233	313	268	258
ENSRNOG00000011446	3	4	4	1	1	2
ENSRNOG00000011448	829	887	800	812	647	830
ENSRNOG00000011451	90	73	81	117.963	105	84
ENSRNOG00000011452	1374.0047	1407	1519	1635.0048	1306	1422
ENSRNOG00000011453	11	6	3	2	7	3
ENSRNOG00000011454	434.417	433.2889	519.569	504.126	441.1778	424.3086
ENSRNOG00000011455	302	261	303	361	296	249
ENSRNOG00000011457	0	1	0	0	0	0
ENSRNOG00000011459	294	256	249	303	287	224
ENSRNOG00000011460	11	9	10	8	10	7
ENSRNOG00000011461	666	706	742	771	643	689
ENSRNOG00000011463	1917	2084	1996	2028	1964	1843
ENSRNOG00000011467	850	799	841	852	736	734
ENSRNOG00000011470	603	489	455	588	505	471
ENSRNOG00000011471	145	165	221	236	145	156
ENSRNOG00000011472	0	0	0	0	0	0
ENSRNOG00000011474	1017.987	919.055	1423.674	1282.796	956.524	926.269
ENSRNOG00000011475	2	2	3	3	4	1
ENSRNOG00000011476	316.0001	329	388	431	387	300.0001
ENSRNOG00000011478	127.664	124.351	101.081	118.379	110.274	105.642
ENSRNOG00000011480	620	577	601	589	529	581
ENSRNOG00000011483	1	2	0	1	0	0
ENSRNOG00000011484	10.3428	11.3392	14.434	13.3825	18.5777	14.4287
ENSRNOG00000011488	546	578	529	733	571	546
ENSRNOG00000011489	1911.00135	1632	1889.99773	2153	1961	1578
ENSRNOG00000011490	8	5	9	7	2	6
ENSRNOG00000011491	2156	1875	2161	2089	1898	1822
ENSRNOG00000011492	174	149	150	158	133	134
ENSRNOG00000011494	2180.3	2769.51	2510.47	2836.31	2343.06	2544.93
ENSRNOG00000011497	60	53	98	91	93	50
ENSRNOG00000011498	1550	1561	1778	1757.002	1472	1642
ENSRNOG00000011500	17	18	3	14	10	18
ENSRNOG00000011501	2945.99	3091.99	2622	2799	2521.99	2737
ENSRNOG00000011502	38	27	27	27	14	13
ENSRNOG00000011503	771	915	516	863	917	908
ENSRNOG00000011504	5598.7544	4955.0612	2799.9223	3710.4446	3996.4717	5201.5576
ENSRNOG00000011507	489	528	534	656	550	514
ENSRNOG00000011508	6.0000000419608	5	18.999996	12	9	11
ENSRNOG00000011509	560	556	512	620	516	515
ENSRNOG00000011511	475	465	422	521	443	510
ENSRNOG00000011513	238	216	211	288	204	210
ENSRNOG00000011517	307.693	285.839	217.945	312.304	275.885	241.896
ENSRNOG00000011518	148	152	42.000022	116	132	147
ENSRNOG00000011519	515.0005	496.9999	497.0005	582	465.0002	460
ENSRNOG00000011521	2906.6094	2982.528	1891.113	2429.638	2583.461	3142.21
ENSRNOG00000011523	1274	1353.998	1420.996	1376.997	1246	1285
ENSRNOG00000011526	363	394	395	753	470	330
ENSRNOG00000011527	583.012	580.163	503.053	633.635	543.878	582.609
ENSRNOG00000011528	363	414	402	472	427	361
ENSRNOG00000011530	133	128	127	191	154	114
ENSRNOG00000011533	150	130	212	192	181	121
ENSRNOG00000011535	919.975	1032	933	1004.98	920	888
ENSRNOG00000011540	982	992	951	1078	928	987
ENSRNOG00000011541	612.534	527.29	675.625	677.032	700.383	510.51
ENSRNOG00000011542	390.893	476.044	452.376	503.319	409.722	390.417
ENSRNOG00000011543	395	380	394	381	338	329
ENSRNOG00000011544	1037.87	1021.12	1279.93	1108.89	1110.55	959.177
ENSRNOG00000011548	254	188	211	215	188	239
ENSRNOG00000011550	39	33	28.99998	20.00002	40	30
ENSRNOG00000011552	827	783	711	847	816	768
ENSRNOG00000011553	961.356	1022.8	975.651	1094.63	1008.58	936.366
ENSRNOG00000011555	416	395	411	395	405	367
ENSRNOG00000011557	0	1	0	0	1	0
ENSRNOG00000011559	2514	2508	1900	2108	2174	2340
ENSRNOG00000011560	1333.1	1161.37	1237.57	1324.33	1171.86	1135.5
ENSRNOG00000011561	630	692	598	610	587	600
ENSRNOG00000011562	7	2	8	3	5	4
ENSRNOG00000011563	0	0	0	0	0	0
ENSRNOG00000011566	145	114	145	157	144	121
ENSRNOG00000011567	305	323	354	377	326	294
ENSRNOG00000011568	23	22	25	18	21	26
ENSRNOG00000011572	4367.9972	4410.0029	4240.9923	4714.9975	4381.0037	4247.0072
ENSRNOG00000011573	341.4422	333.2699	484.9785	393.7455	394.4913	352.3625
ENSRNOG00000011575	0	2	2	0	0	2
ENSRNOG00000011582	769.191	668.785	894.339	816.653	784.381	674.061
ENSRNOG00000011584	384	352	364	410	373	370
ENSRNOG00000011585	21	17	36	29	10	22
ENSRNOG00000011586	724	672	619	707	638	631
ENSRNOG00000011588	777	796	801	744	706	682
ENSRNOG00000011589	2945.973	2652.004	2878.998	2442.96	2618.005	2657
ENSRNOG00000011591	29	39	23	29	33	27
ENSRNOG00000011592	2990	2758	3043	3648	3486	2770
ENSRNOG00000011593	17	25	33	30	31	19
ENSRNOG00000011595	125	103	133	129	109	104
ENSRNOG00000011598	31	35.1068	48	34.6227	33.7101	37.7642
ENSRNOG00000011599	26.99996	17.00002	16	19.99998	18	16
ENSRNOG00000011603	572	641	707	701	542	591
ENSRNOG00000011606	0	5.4718	3.29865	2.17317	2.14396	4.36514
ENSRNOG00000011611	1395	1128	1163	1353	1244	1093
ENSRNOG00000011612	0	0	0	0	0	0
ENSRNOG00000011613	958.9999	919.00022	1040.9997	961.99998	882.0001	932.0001
ENSRNOG00000011614	538	472	567.00034	573	498	473
ENSRNOG00000011615	0	0	0	0	0	0
ENSRNOG00000011616	3	0	5	6	3	2
ENSRNOG00000011617	382.9998	367.9999	431.0001	431	399.9995	390.9996
ENSRNOG00000011618	191.001	215.001	221.057	252.001	203	228
ENSRNOG00000011619	1046.0031	1043.9997	879.9998	727	731.9998	871.0002
ENSRNOG00000011621	3863.98	4160.11	3228.14	3592.39	3548.12	3909.38
ENSRNOG00000011622	330	358	389	360	302	355
ENSRNOG00000011623	11.1374	4.03079	2.009549	5.03125	9.08067	7.05529
ENSRNOG00000011624	1	1	2	0	3	2
ENSRNOG00000011625	1226	958	1182	1375	1120	1001
ENSRNOG00000011627	3536.0025	3185.9958	2731.0031	4170.9965	2608.9987	3295.9976
ENSRNOG00000011628	2	0	0	0	0	0
ENSRNOG00000011631	87	68	31	83	58	78
ENSRNOG00000011632	8246	9157	8300	8792	8179	8053
ENSRNOG00000011634	50.8573	61.6202	50.1245	55.2955	66.7384	45.752
ENSRNOG00000011635	0	0	0	0	0	0
ENSRNOG00000011636	891	939	956	952	862	907
ENSRNOG00000011637	0	0	0	0	0	0
ENSRNOG00000011639	561.644	590.204	513.349	646.372	573.419	614.634
ENSRNOG00000011640	2	5	3	3	1	4
ENSRNOG00000011642	0	0	0	0	0	0
ENSRNOG00000011644	1	1	5	4	2	0
ENSRNOG00000011645	286.979	273.145	332.219	327.638	275.5	230.476
ENSRNOG00000011646	26	17	25	28	18	26
ENSRNOG00000011647	4633	5040	4126	4806	4412	4633
ENSRNOG00000011648	4684.004	4282.0017	2943.9952	4336	4095.002	5183.997
ENSRNOG00000011649	61.6089	68.7395	59.3983	76.0699	29.7549	63.4806
ENSRNOG00000011652	919.674	924.327	932.345	932.16	917.325	816.165
ENSRNOG00000011653	1951.00399	1910.99928	2127.00393	1957.00198	1883.00292	1733.99938
ENSRNOG00000011654	495.00026	458	364.6677	461.6506	325.9996	484.0002
ENSRNOG00000011655	574.269	571.455	550.666	636.76	530.77	530.657
ENSRNOG00000011657	0	5.28271	2.89429	0	0	0
ENSRNOG00000011658	232	192	205	223	186	183
ENSRNOG00000011659	6792	5787	4578	6497	6373	5854
ENSRNOG00000011661	1954	2140	1933	1891	1814	2069
ENSRNOG00000011663	1261.55	1408.66	1421.05	1655.26	1358.85	1283.08
ENSRNOG00000011667	2181	2343	2541	2927	2563	2063
ENSRNOG00000011668	606	525	399	432	450	547
ENSRNOG00000011669	503.686	419.057	549.823	477.308	480.029	489.267
ENSRNOG00000011671	16	16	14	19	12	24
ENSRNOG00000011672	39.3585	35.4801	33.8766	39.8633	34.8004	48.7458
ENSRNOG00000011675	97.4391	94.1471	99	43	81	71.0633
ENSRNOG00000011677	937.99958	922	789.00053	967	801	773
ENSRNOG00000011678	699.0002	760.0003	783.484	781.99955	724.0047	724.2072
ENSRNOG00000011680	37	32	36	39	49	42
ENSRNOG00000011683	53	50	63	67	56	41
ENSRNOG00000011684	632	650	747	712	759	663
ENSRNOG00000011688	27	35	32	32	23	34
ENSRNOG00000011690	577	654	609.686	742	621.894	566.358
ENSRNOG00000011692	0	0	0	0	0	0
ENSRNOG00000011696	796.291	754.121	732.565	803.687	702.034	712.315
ENSRNOG00000011697	632	485	534	657	588	468
ENSRNOG00000011700	1268.997	1112	1125	1315.002	1251.003	1118.003
ENSRNOG00000011702	4.10428	4.11535	6.12952	5.10118	2.120909	12.17022
ENSRNOG00000011704	473.0004	433.0004	453	517	465.9995	467.9997
ENSRNOG00000011705	1	4	0	3	0	0
ENSRNOG00000011706	0	0	0	0	0	0
ENSRNOG00000011709	2120	1539	1619	2053	1691	1651
ENSRNOG00000011713	101	124	90	127	85	100
ENSRNOG00000011714	306	327	482	401	359	310
ENSRNOG00000011715	1.18632	1.21274	0	2.39714	0	0
ENSRNOG00000011716	1	0	0	1	0	0
ENSRNOG00000011718	64	49	83	56	44	44
ENSRNOG00000011719	6	1	4	0	0	1
ENSRNOG00000011720	377	361	311	354	324	323
ENSRNOG00000011723	2	1	4	6	2	1
ENSRNOG00000011726	0.999999694657	2.00000373541	3.0000009493	0	1.99999523435	2
ENSRNOG00000011728	1391.99645	1298.0046	1427.0001	1285.9981	1356	1163.9952
ENSRNOG00000011729	0	3	3	5	4	2
ENSRNOG00000011732	3624.995	3995.9955	4052.0025	4204.0033	4009.0002	3863.9943
ENSRNOG00000011739	752	726	686	643	609	628
ENSRNOG00000011740	478	483	499	506	439	446
ENSRNOG00000011745	2785	3119	3072	3191	3024	2798
ENSRNOG00000011747	361	374	400	488	393	373
ENSRNOG00000011748	10	3	2	9	3	2
ENSRNOG00000011750	3	3	14	4	2	6
ENSRNOG00000011751	1293	976	894	1183	1244	897
ENSRNOG00000011752	597.00023	474.99985	687.0005	782.99979	645.00001	490.9999
ENSRNOG00000011753	3.00037	3.00031	2.00022	5.00151	2	1.00046
ENSRNOG00000011754	976	584	665	763	562	805
ENSRNOG00000011756	1225	1182	1279	1137	1092	1147
ENSRNOG00000011758	286	285	287	271	258	274
ENSRNOG00000011762	693.9998	569.9999	686.9998	642	580.0000120233	550.0003
ENSRNOG00000011763	2812	2901	2515	2741	2471	2612
ENSRNOG00000011771	1885.1	1741.15	1504.89	1818.42	1656.66	1561.95
ENSRNOG00000011774	1744	1353.999	1297.9971	1496	1242.002	1604.003
ENSRNOG00000011775	239	194	166	205	174	186
ENSRNOG00000011777	676	473	547	599	524	621
ENSRNOG00000011778	729	750	718	812	732	739
ENSRNOG00000011781	1016.5435	975.7815	1400.9605	1240.9599	1264.0024	900.12593
ENSRNOG00000011782	10347	10164	10664	12150	10578	10115
ENSRNOG00000011784	329	292	262	334	304	241
ENSRNOG00000011785	1750	1758	1632	1643	1430	1668
ENSRNOG00000011789	607	437	576	724	532	494
ENSRNOG00000011791	92	80	69	107.99975	76.99995	77.99996
ENSRNOG00000011794	156	155	297	240	224	115
ENSRNOG00000011796	1644.6	1400.15	1544.45	1774.18	1680.2	1446.33
ENSRNOG00000011798	3810.0044	4006.9973	3305.99885	3675.9979	3280	3726.9998
ENSRNOG00000011799	145	159.0001	169.9998	176.0004	168.9995	160
ENSRNOG00000011800	69	70	93	69	69	74
ENSRNOG00000011803	1	0	0	0	0	0
ENSRNOG00000011804	1922.9988	1997.9971	2007.0047	2066.997	1770.9994	1845.9994
ENSRNOG00000011808	0	0	0	0	1	0
ENSRNOG00000011814	2674.975	2909.005	2959.003	2731.968	2466.998	2612.99
ENSRNOG00000011815	214.99974	218.00031	237.0004	220.9997	214.00022	183.99952
ENSRNOG00000011817	1120	1461.93	1435	1504.93	1324	1168
ENSRNOG00000011820	51.0857	49.44002	77.2387	61.09129	32.04049	43.11205
ENSRNOG00000011821	10047	10185	9015	9618	9492	10364
ENSRNOG00000011823	0	0	1.00225	1.01102	1.00004	0
ENSRNOG00000011824	3	3	5	3	2	3
ENSRNOG00000011825	2185	2510	2539	2563	2398	2306
ENSRNOG00000011826	218	196	216	217	167	184
ENSRNOG00000011827	720.09	762.604	832.866	888.13	706.003	644.353
ENSRNOG00000011829	261	212	266	287	216	253
ENSRNOG00000011830	604	543	567	653	627	527
ENSRNOG00000011831	519	580	472	584	600	580
ENSRNOG00000011839	755	911	834	941	808	765
ENSRNOG00000011841	80.01881	69.03063014	57.524131	53.10411	48.3685	70.1358
ENSRNOG00000011842	1	0	0	0	0	0
ENSRNOG00000011844	410	417	396	390	369	405
ENSRNOG00000011846	0	0	0	1	0	0
ENSRNOG00000011847	129	145	163	149	112	139
ENSRNOG00000011849	8198	8823	8358	8633	7899	8076
ENSRNOG00000011852	721	663	1022	932	744	646
ENSRNOG00000011853	1158	1256	1222	1335	1161	1176
ENSRNOG00000011854	154	125	153	187	131	156
ENSRNOG00000011855	0	0	0	0	0	0
ENSRNOG00000011856	30	39	29	47	22	31
ENSRNOG00000011857	3098	3170	1617	2339	2488	3029
ENSRNOG00000011858	1	0	1	0	0	0
ENSRNOG00000011859	819	797	734	732	610	771
ENSRNOG00000011861	21	18	24.00004	25.00003	21	24
ENSRNOG00000011863	198	171	156	165	144	145
ENSRNOG00000011865	841	1061	971	1366	1009	964
ENSRNOG00000011871	832	816	870	848	736	802
ENSRNOG00000011873	258	248	316	263	229	202
ENSRNOG00000011875	0	0	0	2	0	1
ENSRNOG00000011876	2744	2599	2429	2913	2809	2703
ENSRNOG00000011879	2491.8431	2301.0183	2761.512	2434.6077	2300.1357	2188.2098
ENSRNOG00000011881	569.985034	563.1099	582.802	605.91	510.70551	461.551
ENSRNOG00000011882	275	241	274	292	268	212
ENSRNOG00000011884	2039.002	1825.002	1797.995	2017.999	1825.002	1951.998
ENSRNOG00000011885	207.11	215.731	220.835	234.917	164.028	184.597
ENSRNOG00000011887	6393	5715	6082	6612	5779	5607
ENSRNOG00000011891	2637	2655	2587	2894	2487	2545
ENSRNOG00000011892	3	3	7	0	1	0
ENSRNOG00000011893	21198.5	24151.5	22282.2	23873.6	20530	21863.7
ENSRNOG00000011895	496.0001	480.0002	463.9997	406.9997	436.9999	429.0001
ENSRNOG00000011901	2485	2552.998	3156.004	2514.996	2958.005	2215.003
ENSRNOG00000011904	347.1256	375.467	361.1987	391.3271	344.3057	365.1981
ENSRNOG00000011905	1436	1686	1512	1891	1610	1632
ENSRNOG00000011907	0	10	11	3	5	3
ENSRNOG00000011908	587	466	525	531	505	442
ENSRNOG00000011909	472.783	429.823	335.536	362.978	365.945	451.409
ENSRNOG00000011910	1899.68	1739.83	1814.92	1938.38	1747.87	1829.91
ENSRNOG00000011912	4456.0016	4100.9991	4762.99953	5937.0011	4607.995	4194.0011
ENSRNOG00000011913	162	140.0005	119	126	124	118
ENSRNOG00000011914	264.9995	255.0005	269	297	233.0005	234.9999
ENSRNOG00000011917	0	0	0	2	0	1
ENSRNOG00000011918	6.00357	7.00934	15.0137	4.00499	8.01518	10.0146
ENSRNOG00000011921	208	238	190	220	219	176
ENSRNOG00000011922	2484.11218	2378.15807	2428.04578	2645.17028	2458.14411	2304.07947
ENSRNOG00000011923	20	29	21	82	23	46
ENSRNOG00000011925	4	7	7	4	5	10
ENSRNOG00000011927	2235	1590	1637	1793	1929	1740
ENSRNOG00000011929	1311.96	1334.07	1441	1536.73	1286.63	1192.59
ENSRNOG00000011931	1064	903.0005	1411.999	1148	1077	812
ENSRNOG00000011932	684.00022	702	523	614.99975	518	662
ENSRNOG00000011933	963	826	859	937	938	792
ENSRNOG00000011936	70.00004	73.99997	83	110.00004	73	71.99997
ENSRNOG00000011937	107	109	73	82	90	90
ENSRNOG00000011944	205	214	183	216	193	174
ENSRNOG00000011945	2362.998	2379	2180.999	2222.001	1959	2159.002
ENSRNOG00000011946	1329	1287	2017	1332	1554	1388
ENSRNOG00000011947	2	1	3	0	1	6
ENSRNOG00000011949	4605.69	5069.91	5134.8	5160.94	4738.27	4762.16
ENSRNOG00000011951	1967	1952	1039	1409	1639	2063
ENSRNOG00000011952	3445	3561	3458	3950	3561	3439
ENSRNOG00000011953	2336	2420	2178	2172	1815	2111
ENSRNOG00000011954	2	1.0000002	1	2	0.9999996	1.999997
ENSRNOG00000011955	14.5488	10.9811	8.48823	8.4912	7.17754	8.34781
ENSRNOG00000011956	1046	979	948	1017	982	884
ENSRNOG00000011962	295.67731	318.9926	331.07414	333.28618	262.64028	261.05759
ENSRNOG00000011963	0	0	0	0	0	0
ENSRNOG00000011964	193.959	199.26	201.594	210.274	166.069	160.297
ENSRNOG00000011967	190	165	257	253	237	164
ENSRNOG00000011969	310	361.9995	366	371	354	316
ENSRNOG00000011970	6	5	10	8	4	3
ENSRNOG00000011971	378	343.9998	344	357.00021	319	345.99979
ENSRNOG00000011973	12	18	6	12	7	7
ENSRNOG00000011974	0	0	0	0	0	0
ENSRNOG00000011975	330.092	280.1082	298.644	335.961	343.053	245.4784
ENSRNOG00000011976	328.00025	328.00009	374.99963	449.0004	310	309.00032
ENSRNOG00000011977	3202.845	2852.144	4342.2	4162	3379.159	2713.8
ENSRNOG00000011979	914.0003	1047.9997	1198.9972	1253.004	1128.9976	961.9997
ENSRNOG00000011980	18	10	31	28.00004	22.00002	11.000000756
ENSRNOG00000011981	1073	947	911	1158	980	906
ENSRNOG00000011984	5	16	8	16	20	16
ENSRNOG00000011986	0	2	2	1	0	3
ENSRNOG00000011987	509	501	419	420	411	539
ENSRNOG00000011989	3	5	4	0	4	6
ENSRNOG00000011991	376.373	380.549	429.428	445.251	371.688	334.937
ENSRNOG00000011992	3	1	0	2	0	1
ENSRNOG00000011994	2199.82	2213.97	2382.83	2159.59	2096.05	2037.53
ENSRNOG00000011997	0	60.2047	0	0	0	15.3262
ENSRNOG00000012001	733	753	719	759	645	664
ENSRNOG00000012002	3126	2632	2746	2823	2663	2446
ENSRNOG00000012004	743	735	724	875	743	679
ENSRNOG00000012007	504	529	523	528	557	463
ENSRNOG00000012008	65	82	103	85	67	98
ENSRNOG00000012012	329	403	286	400	336	354
ENSRNOG00000012014	1496.02	1262.4	1333.24	1804.64	1429.32	1151.86
ENSRNOG00000012015	534	572	616	599	551	462
ENSRNOG00000012016	739.51858	615.56834	691.17086	853.02902	754.374	576.59765
ENSRNOG00000012017	479	463.795	458	586	506	502.674
ENSRNOG00000012019	597	581	704	644	584	520
ENSRNOG00000012020	422.504	391.328	444.887	462.489	356.073	375.667
ENSRNOG00000012021	764	808	961	990	855	735
ENSRNOG00000012022	3	3	2	0	1	0
ENSRNOG00000012026	3391	3744	3570	3796	3563	3396
ENSRNOG00000012027	75.1047	84.1803	83.2628	87.217	80.2098	101.181
ENSRNOG00000012030	46	50	68	55	60	44
ENSRNOG00000012034	0	0	0	0	0	0
ENSRNOG00000012035	1094	1001	848	988	961	959
ENSRNOG00000012036	61	53	100	68	76	59
ENSRNOG00000012037	366.0892	355.5623	367.4275	422.358	334.987	326.7744
ENSRNOG00000012038	0	0	1	0	0	1
ENSRNOG00000012040	0	0	0	0	0	0
ENSRNOG00000012045	0	0	1	0	0	0
ENSRNOG00000012046	1585	1539	1346	1544	1520	1367
ENSRNOG00000012049	147.748	162.386	189.307	190.322	160.637	122.762
ENSRNOG00000012051	458	408	447	438	334	396
ENSRNOG00000012052	0	0	0	0	0	0
ENSRNOG00000012053	1725	1822	1886	1793	1837	1563
ENSRNOG00000012054	938	959	904	953	844	904
ENSRNOG00000012055	2144.005	1771	2138.002	2305.998	2109.997	1807.004
ENSRNOG00000012057	0	2.01173	0	3.00542	0	0
ENSRNOG00000012058	45.3659	44.392	47.3932	58.936	50.2242	37.3735
ENSRNOG00000012060	536	458	538	495	448	457
ENSRNOG00000012061	10	2.9999957	4	7	9	9.00001
